	d1	d2	chat	sentences	date
4665	23.8686	-18.589329	Seu Panorama	*O Brasil registrou 317 mortes por Covid-19 em 24 horas*	2020-12-01
4666	18.533154	-17.8528	Seu Panorama	 A média móvel dos últimos sete dias ficou estável, fechando em 518 óbitos, informa o UOL (	2020-12-01
4667	24.433233	-12.805015	Seu Panorama	278 de infectados, de acordo com os dados coletados pelo consórcio de veículos de imprensa	2020-12-01
4668	35.394974	-3.3949535	Seu Panorama	*O laboratório Moderna pediu aos Estados Unidos autorização para o uso emergencial de sua vacina contra a Covid-19*	2020-12-01
4669	-7.4040165	12.1324	Seu Panorama	 A agência reguladora do país marcou uma reunião para tratar do tema no dia 17, informa o G1 (	2020-12-01
4670	38.208427	-3.1322699	Seu Panorama	 *De acordo com o New York Times, a empresa pretende começar a vacinação nos EUA já no dia 21, caso haja liberação*	2020-12-01
4671	43.29057	-7.404917	Seu Panorama	 O pedido de uso emergencial também será feito na Europa	2020-12-01
4672	34.13067	-10.061393	Seu Panorama	 O Brasil não tem acordo de compra e distribuição do imunizante	2020-12-01
4673	13.780471	-16.45682	Seu Panorama	*O desmatamento na Amazônia subiu 9,5% e atingiu o maior patamar desde 2008	2020-12-01
4674	-9.862192	-5.2023625	Seu Panorama	 Este é o segundo ano consecutivo em que o recorde é quebrado*	2020-12-01
4675	-2.8830855	-0.65073895	Seu Panorama	 O Instituto Nacional de Pesquisas Espaciais apontou a devastação de 11	2020-12-01
4676	-3.7294092	-20.678204	Seu Panorama	088 km2 entre agosto de 2019 e julho de 2020, cerca de três vezes superior à meta nacional para o período	2020-12-01
4677	13.861347	-16.491667	Seu Panorama	 Em 2012, o desmatamento estava em 4	2020-12-01
4678	-11.475121	13.881847	Seu Panorama	571 km2, aponta o Estadão (	2020-12-01
4679	3.6629221	13.864874	Seu Panorama	*A Justiça Eleitoral autorizou a quebra do sigilo de e-mail de três hackers suspeitos de envolvimento no ataque virtual realizado contra o Tribunal Superior Eleitoral no primeiro turno das eleições municipais*	2020-12-01
4680	-2.8731513	-6.3154345	Seu Panorama	 A decisão também ordena a busca e apreensão de equipamentos eletrônicos e documentos	2020-12-01
4681	8.482151	-0.3400223	Seu Panorama	 A Polícia Federal afirma que o grupo era formado por brasileiros e portugueses e um dos suspeitos europeus foi preso	2020-12-01
4682	-9.9921875	4.6181254	Seu Panorama	 Todos os investigados estão proibidos de falar entre si, destaca o Poder360 (	2020-12-01
4683	24.202723	18.10976	Seu Panorama	*O presidente Jair Bolsonaro (sem partido) se reuniu pela primeira vez com o presidente argentino Alberto Fernández, eleito em outubro do ano passado*	2020-12-01
4684	7.0334496	0.14853574	Seu Panorama	 O encontro virtual marcou o Dia da Amizade Brasil-Argentina	2020-12-01
4685	21.446285	17.620901	Seu Panorama	 Em campos políticos opostos, Bolsonaro chegou a declarar apoio ao adversário de Fernández nas urnas	2020-12-01
4686	2.7182457	-1.2970977	Seu Panorama	 De acordo com a Casa Rosada, ontem, *os dois trataram do fortalecimento do Mercosul, acordos na área de energia, segurança e meio ambiente*, informa a Jovem Pan (	2020-12-01
4687	20.37614	14.135077	Seu Panorama	*O ministro do Supremo Tribunal Federal Nunes Marques suspendeu o segundo julgamento sobre a legitimidade do presidente Jair Bolsonaro bloquear seguidores em suas redes sociais*	2020-12-01
4688	19.851992	2.0569818	Seu Panorama	 Ambos os casos eram analisados de forma virtual pelo STF	2020-12-01
4689	7.6601615	13.47536	Seu Panorama	 Tanto ontem como no último dia 16, o magistrado pediu para que a matéria fosse pautada para julgamento no Plenário da corte, explica o UOL (	2020-12-01
4690	20.516956	16.024786	Seu Panorama	 Nunes Marques foi o primeiro membro do Supremo indicado por Bolsonaro	2020-12-01
4691	16.4207	15.751466	Seu Panorama	*O ex-ministro e ex-juiz Sérgio Moro se tornou sócio-diretor da consultoria internacional Alvarez & Marsal*	2020-12-01
4692	1.5278395	-5.553614	Seu Panorama	 A empresa presta *serviço para a Odebrecht no processo de recuperação judicial da empreiteira* e também atuou junto à OAS até março	2020-12-01
4693	16.266403	13.705734	Seu Panorama	 Ambas foram alvo da operação Lava Jato	2020-12-01
4694	16.15128	15.566857	Seu Panorama	 Moro afirma que não vai assumir casos em que possa haver conflito de interesses, destaca O Globo (	2020-12-01
4695	5.2553587	-2.9951465	Seu Panorama	*Uma quadrilha com cerca de 30 pessoas encapuzadas sitiou o centro de Criciúma, no Sul de Santa Catarina, para assaltar um banco no início da madrugada desta terça-feira* (1º)	2020-12-01
4696	5.277013	-2.9385648	Seu Panorama	 O grupo fortemente armado *invadiu e assaltou o prédio de um banco, provocou incêndios, bloqueou ruas e acessos à cidade, usou reféns como escudos e atirou várias vezes*	2020-12-01
4697	-2.5623634	16.441298	Seu Panorama	ly/2JoEDsX) informou que os moradores da região central da cidade também viram os bandidos atearam fogo em um caminhão em frente a um batalhão da Polícia Militar	2020-12-01
4698	26.953468	-15.127719	Seu Panorama	*A China pode ter omitido até um terço dos casos de Covid-19 no início da pandemia*	2020-12-01
4699	-11.439386	17.705204	Seu Panorama	 Um documento oficial secreto obtido pela CNN (	2020-12-01
4700	-0.8229918	-26.041212	Seu Panorama	ly/2VkJY6Z) mostra que em 10 de fevereiro o país teria 5	2020-12-01
4701	22.527634	-15.053868	Seu Panorama	918 casos confirmados e suspeitos, mas só divulgou 3	2020-12-01
4702	32.7138	4.0396895	Seu Panorama	 *O material também sugere falhas no diagnóstico, testagem e insuficiência de recursos para a contratação de mão-de-obra da saúde para atuar no combate à Covid-19*	2020-12-01
4703	-34.789886	-12.471837	Seu Panorama	O *Panorama* é um serviço de curadoria de notícias que utiliza informações coletadas nos sites de veículos de comunicação consagrados em todo o mundo	2020-12-01
4704	-47.218533	20.318699	Seu Panorama	_Se não quiser mais receber, envie #SAIR	2020-12-01
4705	-34.57593	-8.35221	Seu Panorama	 Confira as principais notícias desta quinta-feira, 04 de fevereiro, no seu *Panorama*	2021-02-04
4706	-27.548296	-22.377817	Seu Panorama	 *Assine e apoie o projeto em* 	2021-02-04
4707	-14.937075	-35.37835	Seu Panorama	_A leitura deste conteúdo leva em média 5 minutos	2021-02-04
4708	-39.010326	-11.656708	Seu Panorama	🎧 Ouça o *Panorama* aqui: ⏯️ 	2021-02-04
4709	35.844814	-2.6788502	Seu Panorama	*Anvisa muda regras para uso emergencial de vacinas*	2021-02-04
4710	35.233772	-6.2704773	Seu Panorama	*A Agência Nacional de Vigilância Sanitária (Anvisa) desobrigou a realização do estudo de fase 3 no Brasil para autorizar o uso emergencial de vacinas contra a covid-19	2021-02-04
4711	-18.18751	11.891251	Seu Panorama	* Segundo matéria do G1 (	2021-02-04
4712	35.6653	-5.444197	Seu Panorama	bo/3cIb01Z), até então, as empresas que almejassem solicitar o uso emergencial dos *imunizantes precisavam obrigatoriamente mostrar o resultado dos testes das doses em voluntários brasileiros	2021-02-04
4713	39.50119	-7.0426936	Seu Panorama	Após o anúncio da Anvisa, o *Ministério da Saúde informou que irá se reunir com representantes das fabricantes das vacinas Sputnik V, da Rússia, e Covaxin, da Índia, para negociar a compra de mais 30 milhões de doses	2021-02-04
4714	35.66653	-6.670181	Seu Panorama	* A União Química, que tem a autorização para a produção da Sputnik V no Brasil, chegou a entrar com um pedido de uso emergencial no mês passado, mas a solicitação foi rejeitada, porque a Anvisa ainda exigia os estudos de fase 3 no país	2021-02-04
4715	-11.831695	17.369339	Seu Panorama	 Reportagem da CNN Brasil (	2021-02-04
4716	37.49748	-4.475469	Seu Panorama	ly/3jdKZc6) destaca que o *anúncio de que a vacina russa tem eficácia acima de 90% causou pressão do Ministério da Saúde sobre a agência reguladora, para mudar as exigências	2021-02-04
4717	34.954224	-14.0512085	Seu Panorama	E um *avião transportando 5,4 mil litros de insumos para produção da CoronaVac chegou ao Brasil*, na noite desta quarta-feira (3)	2021-02-04
4718	-7.4701967	-3.7267969	Seu Panorama	bo/2YHoZwL), esse é o primeiro lote de insumos que o Butantan recebe neste ano	2021-02-04
4719	41.364323	-5.6278467	Seu Panorama	 *Com a matéria-prima, o instituto produzirá, em 20 dias, cerca de 8,6 milhões de doses do imunizante*, que serão envasadas, embaladas e rotuladas na capital paulista	2021-02-04
4720	-3.7262907	15.7398	Seu Panorama	 As doses chegaram no Aeroporto Internacional de Viracopos, em Campinas (SP), às 23h46, em um voo vindo da China	2021-02-04
4721	26.786196	20.13149	Seu Panorama	*Depois de ser chamado de fascista e genocida pela bancada do PSOL na Câmara dos Deputados, o presidente Jair Bolsonaro (sem partido) rebateu e disse: “Nos encontramos em 22” em alusão à próxima eleição presidencial*, informou a Folha de S	2021-02-04
4722	-8.365672	-18.195051	Seu Panorama	 Ele participava nesta quarta-feira (3) da solenidade de abertura dos trabalhos legislativos de 2021	2021-02-04
4723	14.27916	15.926441	Seu Panorama	 Os parlamentares do partido de oposição usavam camisetas e seguravam faixas pedindo o impeachment do presidente	2021-02-04
4724	25.323591	17.559994	Seu Panorama	 Antes de começar o discurso, *Bolsonaro afirmou que foi deputado federal por 28 anos e nunca desrespeitou autoridades que ali estiveram	2021-02-04
4725	20.38254	11.974663	Seu Panorama	*O senador Flávio Bolsonaro (Republicanos-RJ) entregou, junto com o sócio, a loja de chocolates num shopping no Rio de Janeiro que é alvo de investigação do Ministério Público	2021-02-04
4726	-12.462948	14.2355585	Seu Panorama	* Como lembrou coluna do Estadão (	2021-02-04
4727	-10.304592	-15.953106	Seu Panorama	ly/2YJLqlc), a franquia da Kopenhagen é citada em diversos momentos como uma forma de o parlamentar lavar o dinheiro supostamente desviado da Assembleia Legislativa do Rio quando era deputado estadual, por meio das “rachadinhas”	2021-02-04
4728	11.239516	0.106489226	Seu Panorama	A *Justiça proibiu o governo do Amazonas de alugar um jatinho no valor de R$ 9,3 milhões*, noticiou o UOL (	2021-02-04
4729	26.074718	-6.083731	Seu Panorama	 O juiz plantonista cível da Comarca de Manaus, Flávio Henrique Albuquerque de Freitas, criticou na decisão a realização da licitação para o aluguel, mencionando que o estado vive um “caos” em meio à pandemia do novo coronavírus, o que resultou na falta de leitos e oxigênio no tratamento de pessoas contra a covid-19	2021-02-04
4730	15.792361	3.857085	Seu Panorama	 *O governador do estado, Wilson Lima, negou ter assinado qualquer contrato de aluguel de jatinho* e garantiu que já havia determinado a revisão do processo de licitação	2021-02-04
4731	34.91766	-1.2706419	Seu Panorama	*O número de pessoas vacinadas contra a covid-19 superou pela primeira vez o número de casos confirmados nesta quarta-feira	2021-02-04
4732	-18.158895	15.898386	Seu Panorama	* Conforme levantamento do Financial Times (	2021-02-04
4733	29.415304	-11.573803	Seu Panorama	com/3pOg8Fp), apesar da preocupação com as novas variantes do coronavírus, *a quantidade de doses aplicadas chegou a 104 milhões, contra 103 milhões de casos confirmados	2021-02-04
4734	24.106363	5.254125	Seu Panorama	*A dois dias de expirar, Estados Unidos e Rússia decidiram estender o tratado nuclear Novo START,* informou a NBC News (	2021-02-04
4735	-1.0849577	-15.651668	Seu Panorama	 O acordo terá validade de mais cinco anos	2021-02-04
4736	12.770873	19.77525	Seu Panorama	 *Considerado o último tratado de controle de arsenais ainda em vigor*, o acordo correu o risco de desaparecer, nos últimos meses do governo de Donald Trump, mas as conversas foram retomadas desde que Joe Biden assumiu a presidência dos Estados Unidos	2021-02-04
4737	-25.125885	4.395052	Seu Panorama	Quinta-feira é dia de #tbt das fake news no *Panorama*, e *é falso que imagens de bom dia estão sendo usadas por hackers para roubar dados	2021-02-04
4738	-37.44579	11.831438	Seu Panorama	* Circula pelo WhatsApp um texto que afirma que a “Shanghai China International News” teria emitido um alerta afirmando que criminosos estariam criando imagens e vídeos de “bom dia”, “boa tarde” e “boa noite” com códigos maliciosos capazes de roubar informações	2021-02-04
4739	-7.092763	1.053214	Seu Panorama	 A informação foi analisada pela Agência Lupa (	2021-02-04
4740	-7.7772155	15.754802	Seu Panorama	ly/3tmYqet), que constatou que a notícia é falsa	2021-02-04
4741	-7.5333467	15.04205	Seu Panorama	 Não há indícios de que nada do que a mensagem diz seja real e o jornal mencionado não existe	2021-02-04
4742	-34.791855	-12.4734	Seu Panorama	O *Panorama* é um serviço de curadoria de notícias que utiliza informações coletadas nos sites de veículos de comunicação consagrados em todo o mundo	2021-02-04
4743	-28.603125	17.665497	Seu Panorama	 Esteja bem informado e combata as fake news	2021-02-04
4744	-47.218533	20.318699	Seu Panorama	_Se não quiser mais receber, envie #SAIR	2021-02-04
4745	-33.816338	-8.757517	Seu Panorama	 Confira as principais notícias desta terça-feira, 10 de novembro de 2020, no seu *Panorama*	2020-11-10
4746	-14.937075	-35.37835	Seu Panorama	_A leitura deste conteúdo leva em média 5 minutos	2020-11-10
4747	11.802258	21.011433	Seu Panorama	*Trump bloqueia acesso da equipe de Biden a dados e recursos para transição*	2020-11-10
4748	-38.956715	-11.556193	Seu Panorama	🎧 Ouça o *Panorama* aqui: ⏯️ 	2020-11-10
4749	11.787755	20.969883	Seu Panorama	O governo Trump bloqueou o acesso da equipe do presidente eleito, Joe Biden, a dados e recursos necessários para iniciar a transição de poder nos Estados Unidos, noticiou a Folha (	2020-11-10
4750	15.200895	3.7896736	Seu Panorama	 *A equipe do atual presidente se recusa a assinar o documento que permitiria ao democrata receber dinheiro e acesso a prédios federais*	2020-11-10
4751	-9.650952	-6.1079884	Seu Panorama	 Trata-se de uma carta oficial, normalmente assinada logo após a confirmação do resultado das eleições presidenciais norte-americanas, que libera recursos de cerca de US$ 10 milhões para o pagamento de salários aos novos funcionários e acessos à burocracia governamental	2020-11-10
4752	11.926582	22.396593	Seu Panorama	 *O movimento é mais uma demonstração do republicano de que se recusa a aceitar a vitória de Biden no pleito*	2020-11-10
4753	-4.502022	10.684262	Seu Panorama	Aliás, esta não foi a única notícia envolvendo Trump nesta segunda-feira (9)	2020-11-10
4754	3.8879197	3.6824405	Seu Panorama	 *O presidente norte-americano também anunciou pelo Twitter a demissão do secretário de Defesa do país, Mark Esper*	2020-11-10
4755	-12.377698	17.92661	Seu Panorama	 Segundo informou a CNN (	2020-11-10
4756	9.721273	5.411603	Seu Panorama	it/3pdJ0XW), o diretor do Centro Nacional de Contraterrorismo, Christopher Miller, se tornará secretário interino	2020-11-10
4757	7.035774	18.453344	Seu Panorama	 A relação de Trump e Esper vinha cada vez mais tensa desde junho, quando ocorreram grandes protestos contra o racismo nos Estados Unidos	2020-11-10
4758	26.7853	4.546203	Seu Panorama	Enquanto isso, *Joe Biden nomeou uma médica brasileira para a força-tarefa de combate à covid-19 que está sendo montada pelo presidente eleito no país*	2020-11-10
4759	-9.558665	13.228797	Seu Panorama	 Conforme apontou matéria do jornal O Globo (	2020-11-10
4760	21.224787	22.56173	Seu Panorama	bo/38oee8N), Luciana Borio, que é especializada em biodefesa, começou a trabalhar no governo norte-americano durante a presidência de George W	2020-11-10
4761	13.9205265	20.72596	Seu Panorama	 Bush e já assumiu posições de liderança também nos mandatos de Barack Obama e Donald Trump	2020-11-10
4762	38.975796	12.697635	Seu Panorama	 *Ela e outros 12 especialistas atuarão na frente de combate à pandemia durante a transição de governo*	2020-11-10
4763	29.244976	-11.908461	Seu Panorama	Enquanto os Estados Unidos ultrapassam os 10 milhões de casos de coronavírus e registram recordes de contaminações confirmadas nos últimos dias, como noticiou o The New York Times (	2020-11-10
4764	24.362385	-20.59771	Seu Panorama	ms/36hPTyR), o Brasil segue estável, mas ainda com números elevados de mortes	2020-11-10
4765	-10.954096	32.645367	Seu Panorama	 De acordo com o Poder360 (	2020-11-10
4766	27.14219	-21.609167	Seu Panorama	ly/2IoghPB), *o país contabiliza quase 5,4 milhões de casos e pelo menos 162	2020-11-10
4767	23.862423	-21.512985	Seu Panorama	 O Brasil é o segundo país com mais óbitos por covid-19, atrás apenas dos Estados Unidos, onde 244	2020-11-10
4768	25.892563	-12.186289	Seu Panorama	111 pessoas morreram em decorrência do vírus	2020-11-10
4769	35.534386	-7.8381796	Seu Panorama	A Agência Nacional de Vigilância Sanitária (Anvisa) *suspendeu temporariamente os testes da vacina Coronavac contra a covid-19*	2020-11-10
4770	-0.64478827	12.030007	Seu Panorama	"bo/3n9Mj0t) noticiou que a interrupção foi determinada por causa de um ""evento adverso grave"", informou a Anvisa"	2020-11-10
4771	36.012203	0.27131215	Seu Panorama	Já outra vacina contra a covid-19 apresenta resultados bastante satisfatórios	2020-11-10
4772	41.049442	-4.0897326	Seu Panorama	 *As empresas fabricantes Pfizer e BioNTech divulgaram que o resultado preliminar da fase três dos testes sugere mais de 90% de eficácia da vacina*, informou a TV Globo (	2020-11-10
4773	5.0518217	-16.509695	Seu Panorama	*O apagão no Amapá chega ao sétimo dia com falhas no rodízio de energia elétrica*, informou o G1 (	2020-11-10
4774	3.730519	-16.55095	Seu Panorama	 Depois de cinco dias sem luz, parte do fornecimento de energia foi retomada em 13 dos 16 municípios do estado, e *o governo estabeleceu um rodízio na oferta de luz, com duração de seis horas por região*	2020-11-10
4775	15.029751	1.7469085	Seu Panorama	 A solução é criticada por moradores, que apontam o descumprimento do cronograma	2020-11-10
4776	3.7381444	-15.207862	Seu Panorama	 Cerca de 765 mil pessoas ficaram sem energia na última terça-feira (3), quando um incêndio atingiu a principal subestação do estado	2020-11-10
4777	2.8550184	-15.326051	Seu Panorama	 *Com a falta de eletricidade, houve problemas no fornecimento de água potável e nas telecomunicações*, além de filas nos postos de combustíveis e prejuízos ao comércio	2020-11-10
4778	12.69107	-22.478258	Seu Panorama	*Pesquisa Ibope feita em São Paulo aponta o atual prefeito, Bruno Covas (PSDB), como favorito para as eleições municipais, com 32% das intenções de voto*, seguido por Guilherme Boulos (PSOL), com 13%, e Celso Russomanno (Republicanos) e Márcio França (PSB) com 12% e 10%, respectivamente	2020-11-10
4779	-11.929213	14.392012	Seu Panorama	 Reportagem do Estadão (	2020-11-10
4780	13.484186	-22.461681	Seu Panorama	ly/36oRBhK) aponta que Covas subiu 6% em relação à pesquisa anterior e, com isso, se isolou na liderança	2020-11-10
4781	-15.460562	8.9611435	Seu Panorama	 Enquanto isso, Boulos, Russomanno e França estão em situação de empate técnico	2020-11-10
4782	13.94676	-24.394512	Seu Panorama	*No Rio de Janeiro, a pesquisa Ibope indica Eduardo Paes (DEM) em 1º lugar, com 33%*	2020-11-10
4783	14.415504	-25.884846	Seu Panorama	 O atual prefeito, Marcelo Crivella (Republicanos), na 2ª colocação, com 15%; Já Delegada Martha Rocha (PDT) logo atrás, com 14%, e depois Benedita da Silva (PT), com 9%	2020-11-10
4784	13.358909	-24.889122	Seu Panorama	bo/3lghlTQ), o levantamento registrou pouca alteração em relação à pesquisa anterior, de 30 de outubro, com Paes perdendo um ponto percentual e Crivella ganhando um	2020-11-10
4785	11.460016	-14.186166	Seu Panorama	E um julgamento realizado pelo Tribunal Regional Eleitoral do Rio Grande do Sul movimentou as peças do tabuleiro das eleições municipais em Porto Alegre	2020-11-10
4786	-16.841814	10.230918	Seu Panorama	 Como noticiou o portal GaúchaZH (	2020-11-10
4787	10.446743	-18.227022	Seu Panorama	ly/3lfgcfp), *a corte indeferiu o registro de candidatura de André Cecchini (Patriota), que concorre a vice-prefeito da cidade na chapa encabeçada pelo ex-prefeito José Fortunati (PTB)*	2020-11-10
4788	-4.788699	-10.931109	Seu Panorama	 Como não há mais prazo para a substituição do vice, *a chapa toda ficará sub judice, com risco de ter os votos recebidos na eleição anulados posteriormente*	2020-11-10
4789	10.613729	5.968174	Seu Panorama	 Cecchini trocou de partido em julho, três meses após a data limite prevista na lei eleitoral	2020-11-10
4790	10.652953	-20.636597	Seu Panorama	 Fortunati aparecia nas pesquisas em 2º ou 3º lugar	2020-11-10
4791	13.582727	17.42386	Seu Panorama	*O Congresso do Peru aprovou o impeachment do presidente Martín Vizcarra* na noite desta segunda-feira (9)	2020-11-10
4792	-14.718854	17.270653	Seu Panorama	 De acordo com a agência Reuters (	2020-11-10
4793	11.141567	7.810557	Seu Panorama	ly/3pbF5e9), *os parlamentares alegaram corrupção para afastar o presidente do cargo*	2020-11-10
4794	13.880974	17.802364	Seu Panorama	 Vizcarra assumiu o governo do Peru em março de 2018	2020-11-10
4795	13.623871	16.683786	Seu Panorama	 Ele havia sido eleito vice na chapa encabeçada por Pedro Pablo Kuczynski, que renunciou antes de ser cassado em um outro processo de impeachment	2020-11-10
4796	-35.172146	-12.387287	Seu Panorama	O *Panorama* é um serviço de curadoria de notícias que utiliza informações coletadas nos sites de veículos de comunicação consagrados em todo o mundo	2020-11-10
4797	-47.55708	20.281742	Seu Panorama	_Se você não quiser mais receber, envie #SAIR	2020-11-10
4798	-33.735096	-8.622653	Seu Panorama	 Confira as principais notícias desta quarta-feira, 9 de dezembro de 2020, no seu *Panorama*	2020-12-09
4799	-14.589079	-35.25905	Seu Panorama	_A leitura deste conteúdo leva em média 5 minutos	2020-12-09
4800	33.7104	-0.9477409	Seu Panorama	*Ministro da Saúde diz que vacinação contra Covid-19 será nacional e rejeita planos estaduais*	2020-12-09
4801	-39.33399	-11.326774	Seu Panorama	🎧 Ouça o *Panorama* aqui:⏯️ 	2020-12-09
4802	29.529537	0.83757895	Seu Panorama	*O ministro da Saúde, Eduardo Pazuello, afirmou que cabe ao governo federal planejar e executar campanhas de vacinação no país*, informou a Folha (	2020-12-09
4803	29.260618	-3.715904	Seu Panorama	 O pronunciamento foi uma resposta ao governador de São Paulo, João Dória (PSDB), que prometeu começar a imunizar os paulistas ainda em janeiro do próximo ano	2020-12-09
4804	34.776085	-2.9510312	Seu Panorama	 *Em reunião com governadores, Pazuello disse que a Anvisa precisará de um prazo de até 60 dias para liberar vacinas da Covid-19 no país*	2020-12-09
4805	17.368793	22.59163	Seu Panorama	 A declaração levou a uma troca de farpas entre ele e Doria	2020-12-09
4806	36.51696	-7.800007	Seu Panorama	 O tucano levantou suspeitas sobre a seletividade do Planalto, que cancelou um acordo de intenção de compra da vacina chinesa CoronaVac, em testes no Instituto Butantan	2020-12-09
4807	19.939854	19.843292	Seu Panorama	Pelas redes sociais, o presidente Jair Bolsonaro (sem partido) adotou o mesmo discurso, insinuando que Doria estaria fazendo uso político da questão	2020-12-09
4808	8.202217	16.19604	Seu Panorama	 *Pazuello, por outro lado, disse que o ministério segue critérios técnicos	2020-12-09
4809	34.95871	4.101901	Seu Panorama	 O mesmo ministério mantém a hidroxicloroquina como um dos medicamentos de combate à doença, mesmo sem comprovação de eficácia*	2020-12-09
4810	29.27836	1.2391876	Seu Panorama	*O encontro de Pazuello com governadores, ontem, serviu para pressionar o Planalto por respostas sobre o planejamento para a campanha nacional de imunização*	2020-12-09
4811	6.6005106	0.19623457	Seu Panorama	 Muitos gestores temem a possibilidade dos paulistas saírem na frente	2020-12-09
4812	37.927616	-2.4467154	Seu Panorama	 O ministro prometeu que toda vacina aprovada pela Anvisa será adquirida e utilizada pelo governo, mas apenas *depois de avaliação da necessidade e do preço das doses*	2020-12-09
4813	39.342842	-8.08101	Seu Panorama	O governo federal já tem acordos com AstraZeneca, Covax Facility e anunciou também um termo de intenção de compra com a Pfizer	2020-12-09
4814	16.617657	-30.019539	Seu Panorama	 *Ao todo, seriam 370 milhões de doses a serem entregues ao longo de 2021*	2020-12-09
4815	36.58493	-4.229359	Seu Panorama	Ao final do encontro, *governadores citaram o possível uso de uma lei aprovada durante a pandemia que permite o uso emergencial de imunizantes já aprovados nos Estados Unidos, União Europeia, Japão ou China*	2020-12-09
4816	30.753677	0.80767524	Seu Panorama	Está previsto para hoje (9) o anúncio de novos detalhes sobre o Plano Nacional de Imunização do governo	2020-12-09
4817	39.13391	10.709969	Seu Panorama	*A escalada da polarização política em torno da pandemia acontece no momento em que casos e mortes seguem em tendência de alta*	2020-12-09
4818	23.48104	-19.82688	Seu Panorama	 O Brasil registrou a maior média móvel de mortes pela Covid-19 desde o início de outubro	2020-12-09
4819	17.635021	-18.300512	Seu Panorama	 *Foram 617 óbitos, resultado 31% maior do que o de 14 dias atrás*, informa o G1 (	2020-12-09
4820	22.28562	-16.449057	Seu Panorama	 Apenas nas últimas 24 horas foram contabilizadas mais 796 mortes	2020-12-09
4821	25.174147	-13.893105	Seu Panorama	 A média de infectados em sete dias também avançou 31% e está em 47	2020-12-09
4822	-10.243413	15.228354	Seu Panorama	 Os números são do consórcio de veículos de imprensa	2020-12-09
4823	-8.083777	-24.167953	Seu Panorama	Outra notícia negativa foi a inflação	2020-12-09
4824	-8.827189	-25.857204	Seu Panorama	 De acordo com o IBGE, *o Índice Nacional de Preços ao Consumidor Amplo (IPCA) registrou alta de 0,89% em novembro*	2020-12-09
4825	1.5203705	-18.944096	Seu Panorama	 É o resultado mais elevado para o mês em cinco anos	2020-12-09
4826	-2.7835944	-21.652687	Seu Panorama	 *Em 12 meses, o acumulado é de 4,31%, acima do centro da meta de 4%*	2020-12-09
4827	-6.2026377	-23.302994	Seu Panorama	 Alimentos e bebidas, com avanço de 2,54%, e transportes, com 1,3%, puxaram o indicador pra cima, reporta o Estadão (	2020-12-09
4828	4.126207	10.310712	Seu Panorama	Ontem, *o caso do assassinato da vereadora carioca Marielle Franco e do motorista Anderson Gomes completou mil dias sem uma conclusão*	2020-12-09
4829	23.644655	3.2466655	Seu Panorama	 A data foi marcada por um ato da Anistia Internacional na Cinelândia	2020-12-09
4830	5.4448223	9.731797	Seu Panorama	 Até aqui, *dois ex-policiais estão presos aguardando julgamento pela execução do crime	2020-12-09
4831	5.0825453	9.477493	Seu Panorama	 A investigação sobre os mandantes e os motivos para a execução ainda prosseguem*	2020-12-09
4832	-11.134822	-16.229889	Seu Panorama	 Políticos e autoridades, como um ex-conselheiro do Tribunal de Contas fluminense estão entre os suspeitos, destaca o UOL (	2020-12-09
4833	10.255868	-3.6999898	Seu Panorama	*Em São Paulo, uma ação da prefeitura de limpeza da Cracolândia terminou em arrastão na capital*	2020-12-09
4834	-0.63247657	2.3662603	Seu Panorama	 Moradores e comerciantes registraram em vídeo o momento em que carros e pedestres foram atacados	2020-12-09
4835	2.3564217	10.966856	Seu Panorama	 Os relatos são de que um conflito com policiais foi o estopim	2020-12-09
4836	1.7692499	9.949205	Seu Panorama	 *A Polícia Militar afirma que alguns dependentes químicos teriam se revoltado durante o momento de limpeza rotineira da região*, relata o R7 (	2020-12-09
4837	14.105015	-5.1924677	Seu Panorama	 A prefeitura e a Guarda Municipal informaram que houve uma mudança na operação pelo aumento no tráfego de caminhões na área, o que teria gerado insatisfação das pessoas em situação de rua	2020-12-09
4838	6.9069614	9.973941	Seu Panorama	*No Rio Grande do Sul, a Justiça retoma hoje (9) as audiências do caso da morte do menino Rafael	2020-12-09
4839	3.7810972	7.180941	Seu Panorama	 A criança de 11 anos teve o corpo encontrado no terreno da própria casa*, depois de 10 dias desaparecido, no ano passado	2020-12-09
4840	4.850771	7.3869777	Seu Panorama	 A mãe confessou o crime à polícia, relembra a GaúchaZH (	2020-12-09
4841	32.31699	-5.1376734	Seu Panorama	*Margaret Keenan, de 90 anos, inaugurou a campanha de vacinação contra a Covid-19 do Reino Unido, que começou nesta terça*, informa a RFI (	2020-12-09
4842	40.51055	-3.8775942	Seu Panorama	 O país autorizou o uso do imunizante da Pfizer na semana passada	2020-12-09
4843	42.124527	-3.060873	Seu Panorama	 Ao todo, 800 mil pessoas devem ser imunizadas nessa primeira fase	2020-12-09
4844	30.57808	-3.441891	Seu Panorama	 *O público alvo são os profissionais da saúde e de asilos, além de idosos com mais de 80 anos*	2020-12-09
4845	2.853108	26.409887	Seu Panorama	E *na França, jogadores do Paris Saint-Germain e do Basaksehir de Istambul abandonaram uma partida da Liga dos Campeões em protesto acusando o quarto árbitro de racismo*, reporta a Reuters (	2020-12-09
4846	3.3156707	2.8724403	Seu Panorama	 O romeno Sebastian Colţescu teria se referido a um auxiliar técnico da equipe turca de forma pejorativa pelo fato de ser negro	2020-12-09
