	d1	d2	chat	sentences	date
2619	7.314705	-26.527733	Correio Sabiá	ly/akFjU6g (Leitura: 1min) 💬 *Continuando…* Guedes reconheceu urgência, mas pediu *contrapartidas fiscais* para liberar o pagamento	2021-02-12
2620	-5.693192	-2.0298922	Correio Sabiá	 💸 Falou em *auxílio emergencial de R$ 250, “uma coisa assim”	2021-02-12
2621	-8.279523	-0.2663622	Correio Sabiá	* 🤷🏻‍♂️ Acrescentou: “Depois, aterrissa de novo no programa Bolsa Família”	2021-02-12
2622	4.6446924	23.894283	Correio Sabiá	* O general e ministro Eduardo Pazuello (Saúde) prestou informações a senadores sobre as ações do governo federal no combate à pandemia	2021-02-12
2623	6.2371163	33.29848	Correio Sabiá	 🗡🦠 Sem detalhar como, disse que *50% da população brasileira será vacinada até junho	2021-02-12
2624	4.0788155	44.94133	Correio Sabiá	 💉 👥 *Por outro lado…* Pazuello declarou que, neste momento, *não há vacina para todos	2021-02-12
2625	-0.6474136	30.943123	Correio Sabiá	* 😶 Falou ainda que a *variante encontrada em Manaus (AM) é 3 vezes mais contagiosa	2021-02-12
2626	-3.1155927	29.70808	Correio Sabiá	* Enquanto isso, a Fiocruz descobriu mutações inéditas em Rondônia	2021-02-12
2627	-13.9902	28.17717	Correio Sabiá	351 novas mortes* pela Covid-19, de acordo com dados do Ministério da Saúde	2021-02-12
2628	32.834732	22.790422	Correio Sabiá	 😱😖 No entanto, *Bolsonaro declarou que “não adianta ficar em casa chorando,* não vai chegar a lugar nenhum”	2021-02-12
2629	-4.4838986	39.788136	Correio Sabiá	ly/9kG5obW (Leitura: 1min30s) 🏥 *Aliás,* o Ministério da Saúde teria usado a Fiocruz para *produzir 4 milhões de compridos de cloroquina,* com uso de recursos emergenciais para ações contra a pandemia	2021-02-12
2630	-1.5718473	42.192844	Correio Sabiá	 💊 A medicação não tem (nem deve ter) eficácia comprovada	2021-02-12
2631	-4.0374203	40.309654	Correio Sabiá	ly/xkFzUfH (Leitura: 3min30s) 📃 *No entanto,* o Ministério da Saúde negou, mas enviou documento ao MPF (Ministério Público Federal) no qual diz que *usou a cloroquina da Fiocruz para tratar Covid-19,* e não dentro do programa nacional de controle da malária, como era previsto	2021-02-12
2632	16.465723	-31.783556	Correio Sabiá	ly/HkFc8OB (Leitura: 3min) 🐦 O Correio Sabiá é um trabalho jornalístico independente do @mauricioaferro	2021-02-12
2633	6.004514	-46.922405	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato: redacao@correiosabia	2021-02-12
2634	11.151012	-16.173325	Correio Sabiá	 Foram bem de final de semana? Como combinamos na semana passada, segue abaixo (agora em imagem) o balanço dos dados da Covid-19 no Brasil	2020-12-14
2635	-3.5942075	20.124607	Correio Sabiá	 O Ministério da Saúde ainda enviou esta mensagem: _“Informo que GO apresentou problemas técnicos e não conseguiu atualizar seus dados desde ontem	2020-12-14
2636	-18.665295	20.332485	Correio Sabiá	”_ _“Além disso, as informações referentes aos óbitos dos últimos 3 dias e casos em investigação permanecem com a dificuldade de atualização nos finais de semana, como informado em semanas anteriores	2020-12-14
2637	25.32841	18.336872	Correio Sabiá	2020* - 🌎 _Bolsonaro discursa hoje na Assembleia da ONU e deve defender medidas do seu governo na Amazônia;_ 🌿 - 🎩 _Depois de tentar obstruir sessão, senadores convidam Ernesto Araújo explicar encontro com Mike Pompeo e Roraima;_ 🇺🇸 - ✔️ _Câmara aprova criação do Ministério das Comunicações e reajuste de salário para policiais militares do DF_ 👮🏻‍♂️ 🎩 *Executivo	2020-09-22
2638	34.174263	18.392801	Correio Sabiá	* O presidente Jair *Bolsonaro* (sem partido) *discursa hoje (em vídeo gravado) na ONU* (Organização das Nações Unidas)	2020-09-22
2639	31.748981	-10.830815	Correio Sabiá	 🌎 Deve falar sobre a Amazônia e as medidas do governo para tentar mitigar as queimadas na região (e no Pantanal)	2020-09-22
2640	-1.2599677	-11.201673	Correio Sabiá	 🔥🍃 👨🏻‍⚖️ *Aliás,* o STF (Supremo Tribunal Federal) iniciou ontem *debates* sobre o Fundo Nacional sobre Mudança do Clima, ou *Fundo Clima,* vinculado ao Ministério do Meio Ambiente	2020-09-22
2641	24.074154	6.9515114	Correio Sabiá	 🗓 🔙 *Ontem,* o presidente da Câmara, Rodrigo *Maia* (DEM-RJ), afirmou no debate que as *queimadas prejudicam o agronegócio	2020-09-22
2642	29.972464	-5.1909695	Correio Sabiá	* 🚜🔥 Já o general e ministro Augusto Heleno (Gabinete de Segurança Institucional) falou que as críticas sobre desmatamento *visam derrubar o governo	2020-09-22
2643	22.571802	11.919699	Correio Sabiá	* Um grupo de senadores tentou *barrar* a sessão que analisaria *32 indicações a embaixadores* por causa da visita do secretário de Estado dos Estados Unidos, *Mike Pompeo,* à Operação Acolhida, que recebe *imigrantes venezuelanos* em Roraima	2020-09-22
2644	11.350105	-28.208595	Correio Sabiá	ly/3cwO8Rb (Leitura: 2min30s) ➕ *Mais:* Os congressistas desistiram	2020-09-22
2645	22.491795	11.732803	Correio Sabiá	 Em vez da obstrução, aprovaram os nomes na CRE (Comissão de Relações Exteriores) e *convidaram o chanceler Ernesto Araújo* a explicar a visita de Pompeo na próxima *5ª feira (24)	2020-09-22
2646	4.045952	-4.8175974	Correio Sabiá	* ✔️📩 Araújo encontrou o norte-americano na última 6ª feira (18)	2020-09-22
2647	34.405277	3.7605412	Correio Sabiá	 👀 💭 *Contexto:* Críticos da visita dizem que Pompeo aproveitou a proximidade da eleição nos EUA e fez *“campanha eleitoral” no Brasil	2020-09-22
2648	-4.0308557	-0.48853362	Correio Sabiá	* 🇧🇷 Já o general e vice-presidente Hamilton Mourão (PRTB) declarou que a visita *“não foi nada de mais”	2020-09-22
2649	9.824673	16.63083	Correio Sabiá	* Segundo ele, pensar em proveito eleitoral é tratar americanos como *“gado”	2020-09-22
2650	3.5798113	12.036895	Correio Sabiá	* A Casa *aprovou* ontem a MP (medida provisória) que *cria o Ministério das Comunicações	2020-09-22
2651	-5.4918194	9.446998	Correio Sabiá	 A Câmara também aprovou a MP que *reajusta salário para policiais militares* e bombeiros do DF (Distrito Federal)	2020-09-22
2652	8.531581	-29.090128	Correio Sabiá	ly/32ThcyI (Leitura: 1min) | *Poder360:* bit	2020-09-22
2653	10.625846	-29.227766	Correio Sabiá	ly/2Hhq0Gl (Leitura: 1min30s) ⚖️ *Justiça	2020-09-22
2654	28.345623	12.662165	Correio Sabiá	* O senador *Flávio Bolsonaro* (Republicanos-RJ) *faltou* ontem à *acareação* marcada junto com o empresário *Paulo Marinho* (PSDB-RJ), suplente dele no Senado	2020-09-22
2655	19.214264	5.1151843	Correio Sabiá	 👨🏻‍⚖️🎩 Flávio pediu a remarcação do compromisso para o dia 5 de outubro	2020-09-22
2656	8.258565	-34.399017	Correio Sabiá	bo/32P3kFY (Leitura: 2min30s) 🦠 _Eis abaixo o balanço da covid-19, com dados do Ministério da Saúde atualizados até as 17h30	2020-09-22
2657	19.2556	-31.285385	Correio Sabiá	068* é o total de casos da doença 🐦 _O Correio Sabiá é um trabalho jornalístico independente do jornalista Maurício Ferro	2020-09-22
2658	6.653556	-47.427475	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato:_ redacao@correiosabia	2020-09-22
2659	17.854567	26.483799	Correio Sabiá	2021* - 🇺🇸 _Biden toma posse como novo presidente dos EUA e começa a reverter normas de Trump; país volta a fazer parte do Acordo de Paris;_ ♻️ - 😷 _Biden determina obrigatoriedade de máscara em propriedades federais; novo presidente deve promover mudanças na política de imigração; Trump fala: “Voltaremos de alguma forma”;_ 🔙 - 📝 _Em carta ao novo presidente dos EUA, Bolsonaro fala em “excelente futuro para a parceria” entre os 2 países; Embaixador da China no Brasil trata de vacina em reuniões com Pazuello e Maia_ 🇨🇳 🇺🇸 *EUA	2021-01-21
2660	18.852087	23.751982	Correio Sabiá	* O novo presidente dos Estados Unidos, *Joe Biden, tomou posse ontem	2021-01-21
2661	19.33437	21.058628	Correio Sabiá	* Em discurso, disse que a *“democracia prevaleceu”	2021-01-21
2662	19.385752	23.998247	Correio Sabiá	* 🙌🏻🐦 O Correio Sabiá separou links que mostram 1) o que Biden pretende fazer como presidente e 2) como foi o cronograma da posse	2021-01-21
2663	8.769964	-30.74567	Correio Sabiá	ly/pjSMAPV (Leitura: 5min) ➕ *Mais:* Em sua reportagem sobre a posse, o _New York Times_ inclui um *vídeo* com alguns dos principais trechos da ocasião	2021-01-21
2664	6.84648	16.05989	Correio Sabiá	 📰 Mostrou, por exemplo, que a *maioria do Senado está com os Democratas,* partido de Biden e da vice-presidente *Kamala Harris	2021-01-21
2665	8.911219	-28.820013	Correio Sabiá	ly/9jDH6AG (Vídeo: 4min31s) ☝🏻 *First Day	2021-01-21
2666	18.608154	26.19704	Correio Sabiá	* Em seu primeiro dia, Biden fez os *EUA voltar a fazer parte do Acordo de Paris* (acordo climático global); determinou a *obrigatoriedade do uso de máscaras* em propriedades federais; e assinou um *decreto que trata de igualdade racial	2021-01-21
2667	1.2184227	6.0582123	Correio Sabiá	ly/ejDHhgT (Leitura: 1min) ➕ *Mais:* São esperadas *mudanças na política de imigração,* como a interrupção da construção do muro com o México, por exemplo	2021-01-21
2668	-0.68989044	36.276043	Correio Sabiá	 🇲🇽 Ele também deve *voltar a participar da OMS* (Organização Mundial da Saúde)	2021-01-21
2669	16.602844	23.870684	Correio Sabiá	ly/OjDH1OB (Leitura: 5min30s) ➕ *Mais:* O ex-presidente dos Estados Unidos, Donald *Trump,* deixou a Casa Branca sem encontrar Biden e “sem encarar a realidade de que foi *derrotado nas eleições presidenciais”,* escreveu o New York Times	2021-01-21
2670	-13.578994	-4.8535743	Correio Sabiá	 🏛📰 Prometeu: *”Voltaremos de alguma forma”	2021-01-21
2671	2.6840675	-53.70492	Correio Sabiá	ly/SjSNtCO (Live Updates) 👤 *Por outro lado,* Biden disse que a *carta deixada por Trump foi “muito generosa”	2021-01-21
2672	-1.9842516	5.548373	Correio Sabiá	* 📝 Ele declarou que não vai falar sobre o conteúdo privado do texto até que converse com o ex-presidente	2021-01-21
2673	32.63104	18.79842	Correio Sabiá	* Já o presidente Jair Bolsonaro (sem partido) escreveu a Biden uma carta na qual falou em *“excelente futuro para a parceria Brasil-EUA”	2021-01-21
2674	32.734375	18.58777	Correio Sabiá	* 🙌🏻🤝 Bolsonaro já criticou Biden em diversas ocasiões e declarou apoio a Trump	2021-01-21
2675	24.857635	5.173389	Correio Sabiá	ly/ljDTGkI (Leitura: 👇🏻 *Por aqui,* a Embaixada da *China* informou que o embaixador *Yang Wanming* teve reunião ontem com o general e ministro Eduardo *Pazuello* (Saúde)	2021-01-21
2676	24.74682	5.3728294	Correio Sabiá	 🇨🇳 Wanming também conversou por telefone com o presidente da Câmara, Rodrigo *Maia* (DEM-RJ)	2021-01-21
2677	10.666767	33.462097	Correio Sabiá	ly/PjDTn7v ➕ *Mais:* Todas as partes falaram da *importância da cooperação entre Brasil e China* para superação dos problemas decorrentes da pandemia da Covid-19, incluindo a necessidade de *insumos para produção de vacinas	2021-01-21
2678	-4.9121604	13.132037	Correio Sabiá	* 🦠💉 💬 *Continuando…* A Secom (Secretaria Especial de Comunicação Social) emitiu nota ontem na qual disse que o governo “vem *tratando com seriedade* todas as questões referentes ao fornecimento de insumos (…)”	2021-01-21
2679	-4.7042394	12.762334	Correio Sabiá	ly/RjDTEe1 ➕ *Mais:* No fim da nota, a Secom acrescenta: “Ressalta-se que o governo federal é o *único interlocutor oficial* com o governo chinês	2021-01-21
2680	25.529799	7.1288958	Correio Sabiá	” 🇨🇳🇧🇷 Ou seja, a secretaria não cita Maia, que é adversário político de Bolsonaro, mas coloca o presidente da Câmara *fora das tratativas	2021-01-21
2681	17.613943	-32.292645	Correio Sabiá	* 🎩 🐦 _O Correio Sabiá é um trabalho jornalístico independente do @mauricioaferro	2021-01-21
2682	6.6154337	-46.2964	Correio Sabiá	 🙋🏻‍♂️🗞 Fique à vontade para entrar em contato: redacao@correiosabia	2021-01-21
2683	24.433687	18.493395	Correio Sabiá	2020* - 🏥 _Há 4 meses como interino, Pazuello será confirmado como ministro da Saúde amanhã; Brasil passa de 132 mil mortes pela covid-19;_ 😔 - 🙏🏻 _Bancada evangélica se reúne hoje para traçar estratégia de derrubada do veto de Bolsonaro ao perdão da dívida de igrejas;_ 💸 - 🚨 _PGR denúncia Witzel, primeira-dama do Rio e mais 11 por organização criminosa_ 🎯 🏥 *Saúde	2020-09-15
2684	18.795437	8.404909	Correio Sabiá	* O general e ministro interino Eduardo *Pazuello* (Saúde) *será efetivado no cargo amanhã,* numa cerimônia que será realizada no Palácio do Planalto, sede do Poder Executivo, às 17h	2020-09-15
2685	10.250576	21.112661	Correio Sabiá	 🗓 Ele assumiu o cargo provisoriamente em maio deste ano	2020-09-15
2686	4.5926843	26.31332	Correio Sabiá	ly/2RrP3IK (Leitura: 30s) 🚑 *Falando em saúde,* o novo presidente do STF, ministro Luiz *Fux,* está com a *covid-19* (doença causada pelo novo coronavírus)	2020-09-15
2687	-14.344359	-4.44857	Correio Sabiá	 🦠 Ele teve febre, mas passa bem e ficará em isolamento	2020-09-15
2688	-15.355029	-0.6362526	Correio Sabiá	 🌡 Deve conduzir a sessão da Corte remotamente	2020-09-15
2689	8.582896	-33.997425	Correio Sabiá	ly/2H2nOT9 (Leitura: 1min) 🦠 _Eis abaixo o balanço, com dados do Ministério da Saúde atualizados até as 18h30	2020-09-15
2690	-16.454031	28.70062	Correio Sabiá	610* é o total de casos da doença 💰 *Economia	2020-09-15
2691	-4.948633	9.187885	Correio Sabiá	* O ministro Paulo *Guedes* (Economia) criticou ontem a *criação de um fundo* para compensar municípios por uma *possível perda de arrecadação,* caso a proposta de reforma tributária seja aprovada no Congresso	2020-09-15
2692	7.3156204	-26.365904	Correio Sabiá	ly/35B48jr (Leitura: 1min) ➕ *Mais:* Guedes declarou que não pode dar *“garantias que não tem condições de executar”	2020-09-15
2693	25.110552	6.8878403	Correio Sabiá	* 💳 Quem é favorável à criação do fundo é o presidente da Câmara, Rodrigo *Maia* (DEM-RJ), com quem o ministro não se dá bem	2020-09-15
2694	-5.959768	-4.1731534	Correio Sabiá	 🎩 Eles participaram de evento da CNM (Confederação Nacional de Municípios)	2020-09-15
2695	-8.338647	10.005766	Correio Sabiá	* O governo federal *omite há 1 ano* os pagamentos feitos a *militares da reserva e pensionistas	2020-09-15
2696	2.2682045	6.590271	Correio Sabiá	* 🌫 A atitude *contraria* determinação do TCU (Tribunal de Contas da União) para dar transparência aos valores	2020-09-15
2697	27.532644	18.969896	Correio Sabiá	* Integrantes da *bancada evangélica* devem se *reunir hoje* para traçar uma estratégia para derrubar o *veto* de Bolsonaro ao perdão da *dívida (de R$ 1 bilhão) das igrejas	2020-09-15
2698	22.4372	16.80476	Correio Sabiá	* 🚫💒 O presidente do grupo, deputado Silas Câmara (Republicanos-AM), diz que o veto deve cair	2020-09-15
2699	28.086397	19.708595	Correio Sabiá	ly/2Rp39dZ (Leitura: 4min) 💭 *Contexto:* Numa *saia-justa* com a equipe econômica, que defende o controle dos gastos, e sua base de apoio, amplamente composta por evangélicos, o próprio *Bolsonaro sugeriu a derrubada do veto* que ele mesmo fez	2020-09-15
2700	6.720975	15.377425	Correio Sabiá	 💵🙏🏻 Para derrubar, é preciso maioria absoluta dos congressistas da Câmara e do Senado	2020-09-15
2701	24.393799	16.156826	Correio Sabiá	 🎩 💒 *Aliás,* o autor de uma emenda que dá perdão a essas instituições (e que Bolsonaro vetou) é o deputado federal David Soares (DEM-SP)	2020-09-15
2702	-4.909462	1.5521432	Correio Sabiá	 🎩 A igreja comandada pelo *pai* dele é a *3ª maior inadimplente	2020-09-15
2703	9.75262	-28.826628	Correio Sabiá	ly/2Rz3kTP (Leitura: 3min30s) 🌳 *Meio Ambiente	2020-09-15
2704	-6.324416	12.045692	Correio Sabiá	* O governo federal publicou ontem uma portaria no DOU (Diário Oficial da União) na qual reconhece o *estado de emergência* em Mato Grosso por causa das *queimadas no Pantanal	2020-09-15
2705	18.633385	14.407094	Correio Sabiá	* A PGR (Procuradoria-Geral da República) denunciou ontem o governador do Rio, Wilson Witzel (PSC), e mais 11 pessoas –incluindo a primeira-dama Helena Witzel– por organização criminosa	2020-09-15
2706	4.9283347	18.225262	Correio Sabiá	 🦹🏻‍♂️🚨 Segundo a acusação, o governador seria o líder do grupo	2020-09-15
2707	37.67748	0.88924956	Correio Sabiá	* O ex-presidente Luiz Inácio *Lula* da Silva (PT), o ex-ministro Antonio *Palocci* e o ex-presidente do Instituto Lula, Paulo *Okamotto,* também foram denunciados por *lavagem de dinheiro* ontem pelo MPF (Ministério Público Federal)	2020-09-15
